report_date,fromprovince_new,toprovince_new,externallane_new,client_name,mau,avg_lt_prepickup_hour,avg_lt_firstmile_hour,avg_lt_middlemile_hour,avg_lt_lastmile_hour,avg_lt_e2e_hour
2026-07-12,Hà Nội,Nghệ An,Cross region,SPB,187,9.84,11.02,24.84,22.36,67.97
2026-07-12,Hà Nội,Nghệ An,Cross region,SPE,1844,8.03,14.69,28.58,24.61,75.72
2026-07-12,Hà Nội,Ninh Bình,Intra region,SPB,356,8.3,12.35,15.28,12.69,49.4
2026-07-12,Hà Nội,Ninh Bình,Intra region,SPE,2611,8.42,15.13,15.68,11.69,50.6
2026-07-12,Hà Nội,Phú Thọ,Intra region,SPB,339,8.98,12.38,15.97,13.49,51.22
2026-07-12,Hà Nội,Phú Thọ,Intra region,SPE,2940,8.35,14.34,17.17,13.34,53.25
2026-07-12,Hà Nội,Quảng Ninh,Intra region,SPB,238,10.54,14.59,24.95,15.4,65.13
2026-07-12,Hà Nội,Quảng Ninh,Intra region,SPE,1432,8.72,15.0,21.68,15.9,61.3
2026-07-12,Hà Nội,Thanh Hóa,Intra region,SPB,419,8.9,10.86,19.56,17.49,56.75
2026-07-12,Hà Nội,Thanh Hóa,Intra region,SPE,2688,8.51,15.02,22.1,18.43,64.06
2026-07-12,Hà Nội,Tây Ninh,Cross region,SPB,169,7.52,13.99,48.34,19.06,90.48
2026-07-12,Hà Nội,Tây Ninh,Cross region,SPE,1402,8.25,14.61,46.79,19.02,89.17
2026-07-12,Hà Nội,Đà Nẵng,Cross metro *,SPB,302,7.89,14.24,30.84,15.32,68.02
2026-07-12,Hà Nội,Đà Nẵng,Cross metro *,SPE,658,8.79,11.92,30.68,13.79,64.77
2026-07-12,Hà Nội,Đắk Lắk,Cross region,SPB,175,9.13,12.15,47.35,13.99,82.95
2026-07-12,Hà Nội,Đắk Lắk,Cross region,SPE,1319,8.07,13.93,49.64,13.49,84.49
2026-07-12,Hà Nội,Đồng Nai,Cross region,SPB,272,6.56,13.03,50.52,20.73,91.39
2026-07-12,Hà Nội,Đồng Nai,Cross region,SPE,2206,9.22,14.34,54.48,20.79,98.19
2026-07-12,Hồ Chí Minh,An Giang,Intra region,SPB,488,8.63,9.16,17.64,20.07,55.88
2026-07-12,Hồ Chí Minh,An Giang,Intra region,SPE,2486,9.06,11.88,17.91,18.83,57.45
2026-07-12,Hồ Chí Minh,Cà Mau,Intra region,SPB,265,8.47,9.29,15.32,21.93,55.08
2026-07-12,Hồ Chí Minh,Cà Mau,Intra region,SPE,1196,8.95,11.77,16.18,14.05,50.55
2026-07-12,Hồ Chí Minh,Cần Thơ,Intra region,SPB,417,8.5,9.25,14.0,13.08,45.07
2026-07-12,Hồ Chí Minh,Cần Thơ,Intra region,SPE,2183,9.63,11.76,14.4,13.15,48.62
2026-07-12,Hồ Chí Minh,Gia Lai,Cross region,SPB,213,9.21,7.67,30.42,15.0,63.15
2026-07-12,Hồ Chí Minh,Gia Lai,Cross region,SPE,1075,9.96,11.49,33.32,12.34,66.49
2026-07-12,Hồ Chí Minh,Hà Nội,Cross metro,SPB,772,10.5,8.79,66.98,16.01,103.12
2026-07-12,Hồ Chí Minh,Hà Nội,Cross metro,SPE,1229,10.0,12.16,48.17,11.47,81.95
2026-07-12,Hồ Chí Minh,Hải Phòng,Cross region,SPB,196,10.92,10.51,54.15,20.25,96.6
2026-07-12,Hồ Chí Minh,Hải Phòng,Cross region,SPE,1391,9.37,11.59,58.28,18.04,96.8
2026-07-12,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPB,2848,9.29,8.65,12.36,8.19,33.99
2026-07-12,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPE,1693,10.26,14.67,15.07,11.23,50.7
2026-07-12,Hồ Chí Minh,Khánh Hòa,Cross region,SPB,216,10.43,9.22,23.56,20.9,65.06
2026-07-12,Hồ Chí Minh,Khánh Hòa,Cross region,SPE,861,9.32,12.05,24.27,13.17,58.72
2026-07-12,Hồ Chí Minh,Lâm Đồng,Cross region,SPB,490,10.37,9.11,18.84,14.41,53.38
2026-07-12,Hồ Chí Minh,Lâm Đồng,Cross region,SPE,2101,9.08,11.86,19.24,15.83,55.69
2026-07-12,Hồ Chí Minh,Ninh Bình,Cross region,SPB,125,8.88,9.23,46.06,15.97,81.08
2026-07-12,Hồ Chí Minh,Ninh Bình,Cross region,SPE,1026,9.1,11.61,48.57,14.18,82.95
2026-07-12,Hồ Chí Minh,Tây Ninh,Intra region,SPB,551,9.62,8.85,12.8,18.19,49.44
2026-07-12,Hồ Chí Minh,Tây Ninh,Intra region,SPE,2008,9.13,11.62,11.08,14.62,46.24
2026-07-12,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,359,9.48,9.49,14.06,12.97,46.06
2026-07-12,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,1597,9.28,11.21,14.59,16.3,51.07
2026-07-12,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,288,10.59,8.65,32.8,14.6,67.27
2026-07-12,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPE,409,10.82,10.99,33.74,12.06,67.47
2026-07-12,Hồ Chí Minh,Đắk Lắk,Cross region,SPB,205,9.44,8.26,27.03,14.23,58.87
2026-07-12,Hồ Chí Minh,Đắk Lắk,Cross region,SPE,1160,8.99,12.11,28.33,13.84,63.15
2026-07-12,Hồ Chí Minh,Đồng Nai,Intra region,SPB,781,9.69,8.13,14.98,12.88,45.87
2026-07-12,Hồ Chí Minh,Đồng Nai,Intra region,SPE,3245,9.19,12.13,15.72,13.93,50.58
2026-07-12,Hồ Chí Minh,Đồng Tháp,Intra region,SPB,369,8.72,8.2,13.66,14.86,45.59
2026-07-12,Hồ Chí Minh,Đồng Tháp,Intra region,SPE,1687,9.18,11.51,13.44,16.65,50.06
2026-07-12,Đà Nẵng,Hà Nội,Cross metro *,SPB,36,7.87,5.8,58.39,14.61,87.32
2026-07-12,Đà Nẵng,Hà Nội,Cross metro *,SPE,14,3.6,7.62,32.31,7.12,50.67
2026-07-12,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,57,6.51,5.54,34.63,10.28,57.1
2026-07-12,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,21,4.82,9.81,36.76,11.01,63.37
2026-07-11,,,,SPB,2,13.0,32.78,38.08,45.86,129.75
2026-07-11,,,,SPE,43,3.01,11.25,32.08,25.35,70.84
2026-07-11,Bắc Ninh,Hà Nội,Intra region,SPB,702,10.27,12.63,39.49,13.87,76.31
2026-07-11,Bắc Ninh,Hà Nội,Intra region,SPE,2094,6.89,12.95,14.18,13.68,48.7
2026-07-11,Hà Nội,An Giang,Cross region,SPB,329,5.66,13.1,55.8,22.27,97.47
2026-07-11,Hà Nội,An Giang,Cross region,SPE,3467,4.19,12.57,57.19,18.59,92.68
2026-07-11,Hà Nội,Bắc Ninh,Intra region,SPB,794,4.63,13.03,19.12,21.95,59.01
2026-07-11,Hà Nội,Bắc Ninh,Intra region,SPE,5720,4.23,12.83,13.84,19.79,50.72
2026-07-11,Hà Nội,Cần Thơ,Cross region,SPB,298,4.3,13.06,48.56,19.08,84.88
2026-07-11,Hà Nội,Cần Thơ,Cross region,SPE,3327,3.96,12.85,52.78,18.12,87.99
2026-07-11,Hà Nội,Gia Lai,Cross region,SPB,306,5.6,14.61,41.92,12.79,76.08
2026-07-11,Hà Nội,Gia Lai,Cross region,SPE,2807,4.12,12.59,47.42,11.76,75.85
2026-07-11,Hà Nội,Hà Nội,Intra city,SPB,4472,8.69,13.82,37.99,13.18,67.29
2026-07-11,Hà Nội,Hà Nội,Intra city,SPE,1787,5.98,8.55,14.13,14.46,45.52
2026-07-11,Hà Nội,Hưng Yên,Intra region,SPB,678,6.18,12.2,23.11,17.84,59.99
2026-07-11,Hà Nội,Hưng Yên,Intra region,SPE,5317,3.96,12.65,19.62,18.22,54.36
2026-07-11,Hà Nội,Hải Phòng,Intra region,SPB,1013,5.17,14.24,23.38,21.38,64.21
2026-07-11,Hà Nội,Hải Phòng,Intra region,SPE,6722,4.58,12.92,19.27,18.72,55.56
2026-07-11,Hà Nội,Hồ Chí Minh,Cross metro,SPB,1991,6.06,13.88,48.2,13.55,81.36
2026-07-11,Hà Nội,Hồ Chí Minh,Cross metro,SPE,4461,5.13,11.12,50.64,9.87,77.43
2026-07-11,Hà Nội,Lào Cai,Intra region,SPB,237,4.65,11.67,20.36,17.9,54.75
2026-07-11,Hà Nội,Lào Cai,Intra region,SPE,2336,4.11,12.74,19.5,18.58,55.24
2026-07-11,Hà Nội,Lâm Đồng,Cross region,SPB,468,4.83,14.23,53.07,15.62,87.7
2026-07-11,Hà Nội,Lâm Đồng,Cross region,SPE,3951,4.39,11.28,56.44,17.26,89.47
2026-07-11,Hà Nội,Nghệ An,Cross region,SPB,366,3.87,12.04,26.77,23.16,66.3
2026-07-11,Hà Nội,Nghệ An,Cross region,SPE,3662,4.13,12.26,30.77,24.9,72.34
2026-07-11,Hà Nội,Ninh Bình,Intra region,SPB,725,5.15,13.26,19.68,13.82,51.99
2026-07-11,Hà Nội,Ninh Bình,Intra region,SPE,5896,3.94,12.42,18.01,13.44,47.71
2026-07-11,Hà Nội,Phú Thọ,Intra region,SPB,632,4.69,12.32,17.91,13.99,49.11
2026-07-11,Hà Nội,Phú Thọ,Intra region,SPE,5992,4.39,12.54,16.78,14.37,48.19
2026-07-11,Hà Nội,Quảng Ninh,Intra region,SPB,443,4.58,13.76,29.47,16.14,64.08
2026-07-11,Hà Nội,Quảng Ninh,Intra region,SPE,2987,4.45,12.05,23.23,15.49,55.56
2026-07-11,Hà Nội,Thanh Hóa,Intra region,SPB,645,4.57,12.66,21.19,20.62,59.03
2026-07-11,Hà Nội,Thanh Hóa,Intra region,SPE,5674,4.04,12.38,22.73,19.74,58.91
2026-07-11,Hà Nội,Tây Ninh,Cross region,SPB,276,5.41,13.63,48.6,23.31,90.97
2026-07-11,Hà Nội,Tây Ninh,Cross region,SPE,3032,4.37,12.66,46.34,19.26,82.77
2026-07-11,Hà Nội,Đà Nẵng,Cross metro *,SPB,547,4.48,13.93,31.98,17.46,67.51
2026-07-11,Hà Nội,Đà Nẵng,Cross metro *,SPE,1072,5.05,11.23,32.35,15.64,64.73
2026-07-11,Hà Nội,Đắk Lắk,Cross region,SPB,276,4.34,12.68,43.36,13.58,74.15
2026-07-11,Hà Nội,Đắk Lắk,Cross region,SPE,2615,4.51,12.34,49.58,13.29,79.62
2026-07-11,Hà Nội,Đồng Nai,Cross region,SPB,508,4.49,13.5,51.65,17.18,86.97
2026-07-11,Hà Nội,Đồng Nai,Cross region,SPE,4835,4.18,12.42,57.71,19.4,93.74
2026-07-11,Hồ Chí Minh,An Giang,Intra region,SPB,1226,5.19,8.51,19.79,17.21,50.77
2026-07-11,Hồ Chí Minh,An Giang,Intra region,SPE,5466,4.15,9.81,17.76,19.02,50.44
2026-07-11,Hồ Chí Minh,Cà Mau,Intra region,SPB,503,6.83,9.07,17.3,22.99,56.64
2026-07-11,Hồ Chí Minh,Cà Mau,Intra region,SPE,3082,4.25,9.56,16.79,15.22,45.63
2026-07-11,Hồ Chí Minh,Cần Thơ,Intra region,SPB,871,6.01,8.93,15.77,14.23,44.93
2026-07-11,Hồ Chí Minh,Cần Thơ,Intra region,SPE,5352,4.23,10.05,14.94,14.6,43.56
2026-07-11,Hồ Chí Minh,Gia Lai,Cross region,SPB,483,6.3,8.82,31.4,13.81,60.05
2026-07-11,Hồ Chí Minh,Gia Lai,Cross region,SPE,2795,4.25,9.86,31.84,11.54,57.17
2026-07-11,Hồ Chí Minh,Hà Nội,Cross metro,SPB,1727,7.61,8.46,75.56,15.7,107.1
2026-07-11,Hồ Chí Minh,Hà Nội,Cross metro,SPE,2144,4.37,8.07,51.26,12.18,75.93
2026-07-11,Hồ Chí Minh,Hải Phòng,Cross region,SPB,415,7.08,9.79,55.85,19.73,92.69
2026-07-11,Hồ Chí Minh,Hải Phòng,Cross region,SPE,3186,4.37,9.92,58.85,16.33,89.2
2026-07-11,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPB,8477,8.91,8.86,12.31,7.61,30.97
2026-07-11,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPE,4505,5.74,10.24,14.36,12.36,42.47
2026-07-11,Hồ Chí Minh,Khánh Hòa,Cross region,SPB,525,7.0,9.5,25.42,27.13,69.29
2026-07-11,Hồ Chí Minh,Khánh Hòa,Cross region,SPE,2181,4.36,9.83,24.6,15.3,53.86
2026-07-11,Hồ Chí Minh,Lâm Đồng,Cross region,SPB,1051,6.38,8.36,20.28,16.44,51.28
2026-07-11,Hồ Chí Minh,Lâm Đồng,Cross region,SPE,5023,4.33,10.08,18.89,16.02,49.11
2026-07-11,Hồ Chí Minh,Ninh Bình,Cross region,SPB,295,6.37,10.49,47.55,16.58,80.3
2026-07-11,Hồ Chí Minh,Ninh Bình,Cross region,SPE,2627,3.75,9.74,49.59,13.38,76.28
2026-07-11,Hồ Chí Minh,Tây Ninh,Intra region,SPB,1088,5.77,7.73,11.21,18.12,42.99
2026-07-11,Hồ Chí Minh,Tây Ninh,Intra region,SPE,5085,4.18,9.72,10.66,15.94,40.24
2026-07-11,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,723,5.14,8.91,14.27,15.05,43.58
2026-07-11,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,4094,3.83,9.89,14.38,17.55,45.47
2026-07-11,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,708,6.88,9.41,33.99,16.44,66.81
2026-07-11,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPE,813,5.41,8.95,34.12,11.27,59.64
2026-07-11,Hồ Chí Minh,Đắk Lắk,Cross region,SPB,419,5.65,8.49,26.56,16.15,56.59
2026-07-11,Hồ Chí Minh,Đắk Lắk,Cross region,SPE,2741,4.58,9.17,27.98,15.22,56.78
2026-07-11,Hồ Chí Minh,Đồng Nai,Intra region,SPB,1584,6.16,9.32,14.43,14.19,44.15
2026-07-11,Hồ Chí Minh,Đồng Nai,Intra region,SPE,7960,4.25,9.75,14.19,14.81,42.76
2026-07-11,Hồ Chí Minh,Đồng Tháp,Intra region,SPB,878,5.88,8.87,14.08,16.93,45.75
2026-07-11,Hồ Chí Minh,Đồng Tháp,Intra region,SPE,4217,4.02,10.06,13.21,18.5,45.55
2026-07-11,Đà Nẵng,Hà Nội,Cross metro *,SPB,86,4.43,7.52,62.58,11.98,86.3
2026-07-11,Đà Nẵng,Hà Nội,Cross metro *,SPE,41,1.42,7.42,35.63,12.27,56.7
2026-07-11,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,116,4.03,6.72,35.11,11.19,56.99
2026-07-11,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,60,0.94,8.08,39.05,12.69,62.05
2026-07-10,,,,SPB,5,19.09,8.7,30.58,21.3,74.6
2026-07-10,,,,SPE,31,4.14,9.82,38.6,27.72,80.58
2026-07-10,Bắc Ninh,Hà Nội,Intra region,SPB,2026,9.35,9.22,40.76,14.1,73.51
2026-07-10,Bắc Ninh,Hà Nội,Intra region,SPE,1727,8.69,11.38,15.22,14.14,51.05
2026-07-10,Hà Nội,An Giang,Cross region,SPB,463,4.23,12.81,58.13,20.14,96.27
2026-07-10,Hà Nội,An Giang,Cross region,SPE,2400,5.22,12.45,57.54,19.4,94.8
2026-07-10,Hà Nội,Bắc Ninh,Intra region,SPB,965,4.66,12.06,18.94,20.47,56.94
2026-07-10,Hà Nội,Bắc Ninh,Intra region,SPE,3894,5.06,12.27,15.29,19.3,52.47
2026-07-10,Hà Nội,Cần Thơ,Cross region,SPB,404,4.39,13.25,51.92,19.29,88.65
2026-07-10,Hà Nội,Cần Thơ,Cross region,SPE,2237,4.75,12.14,52.56,18.14,88.39
2026-07-10,Hà Nội,Gia Lai,Cross region,SPB,388,4.36,11.75,47.51,12.05,75.78
2026-07-10,Hà Nội,Gia Lai,Cross region,SPE,1932,4.88,11.81,51.26,11.64,79.81
2026-07-10,Hà Nội,Hà Nội,Intra city,SPB,3581,5.3,13.68,41.39,13.2,65.54
2026-07-10,Hà Nội,Hà Nội,Intra city,SPE,879,3.68,10.93,16.11,14.6,46.21
2026-07-10,Hà Nội,Hưng Yên,Intra region,SPB,943,5.12,11.39,27.07,16.75,60.82
2026-07-10,Hà Nội,Hưng Yên,Intra region,SPE,3367,5.53,12.41,25.44,18.7,62.06
2026-07-10,Hà Nội,Hải Phòng,Intra region,SPB,1418,5.51,11.2,25.06,21.27,63.74
2026-07-10,Hà Nội,Hải Phòng,Intra region,SPE,4491,5.33,12.22,22.26,19.73,59.86
2026-07-10,Hà Nội,Hồ Chí Minh,Cross metro,SPB,3120,5.7,12.35,49.52,15.1,82.94
2026-07-10,Hà Nội,Hồ Chí Minh,Cross metro,SPE,4672,4.73,10.07,51.37,11.29,78.41
2026-07-10,Hà Nội,Lào Cai,Intra region,SPB,346,4.54,11.0,21.98,15.87,53.55
2026-07-10,Hà Nội,Lào Cai,Intra region,SPE,1578,4.86,12.67,20.46,19.65,58.62
2026-07-10,Hà Nội,Lâm Đồng,Cross region,SPB,659,4.6,12.76,54.06,17.19,88.3
2026-07-10,Hà Nội,Lâm Đồng,Cross region,SPE,2656,5.21,11.4,62.05,17.07,95.73
2026-07-10,Hà Nội,Nghệ An,Cross region,SPB,565,5.34,11.55,29.33,22.46,68.71
2026-07-10,Hà Nội,Nghệ An,Cross region,SPE,2548,5.06,11.77,34.43,24.04,75.88
2026-07-10,Hà Nội,Ninh Bình,Intra region,SPB,1058,5.63,12.05,23.43,14.5,56.0
2026-07-10,Hà Nội,Ninh Bình,Intra region,SPE,3855,5.44,12.14,24.19,13.83,55.35
2026-07-10,Hà Nội,Phú Thọ,Intra region,SPB,906,5.26,11.42,17.62,13.34,47.94
2026-07-10,Hà Nội,Phú Thọ,Intra region,SPE,4138,4.68,12.35,19.04,13.74,50.67
2026-07-10,Hà Nội,Quảng Ninh,Intra region,SPB,653,4.89,10.89,33.75,14.77,64.74
2026-07-10,Hà Nội,Quảng Ninh,Intra region,SPE,2004,5.0,12.39,27.06,15.57,60.68
2026-07-10,Hà Nội,Thanh Hóa,Intra region,SPB,1001,5.54,12.68,22.04,18.48,58.7
2026-07-10,Hà Nội,Thanh Hóa,Intra region,SPE,3808,5.31,11.73,24.56,20.42,62.71
2026-07-10,Hà Nội,Tây Ninh,Cross region,SPB,353,6.0,11.37,50.2,23.36,91.04
2026-07-10,Hà Nội,Tây Ninh,Cross region,SPE,2040,5.28,12.12,47.13,19.96,85.11
2026-07-10,Hà Nội,Đà Nẵng,Cross metro *,SPB,837,4.82,11.66,32.7,18.31,68.12
2026-07-10,Hà Nội,Đà Nẵng,Cross metro *,SPE,1057,4.41,9.51,34.68,16.01,65.14
2026-07-10,Hà Nội,Đắk Lắk,Cross region,SPB,405,4.05,12.07,47.19,13.01,77.14
2026-07-10,Hà Nội,Đắk Lắk,Cross region,SPE,1753,4.67,11.71,54.96,12.21,83.66
2026-07-10,Hà Nội,Đồng Nai,Cross region,SPB,723,4.32,12.69,54.81,15.7,87.78
2026-07-10,Hà Nội,Đồng Nai,Cross region,SPE,3297,5.4,12.02,63.03,18.6,99.02
2026-07-10,Hồ Chí Minh,An Giang,Intra region,SPB,1694,6.64,8.31,18.2,17.46,50.61
2026-07-10,Hồ Chí Minh,An Giang,Intra region,SPE,3736,5.43,9.35,17.21,18.06,49.9
2026-07-10,Hồ Chí Minh,Cà Mau,Intra region,SPB,771,7.59,8.18,15.45,19.45,50.94
2026-07-10,Hồ Chí Minh,Cà Mau,Intra region,SPE,2102,5.47,9.33,15.53,12.78,43.04
2026-07-10,Hồ Chí Minh,Cần Thơ,Intra region,SPB,1416,6.72,7.99,14.16,13.7,42.67
2026-07-10,Hồ Chí Minh,Cần Thơ,Intra region,SPE,3355,5.48,9.28,14.46,12.87,42.1
2026-07-10,Hồ Chí Minh,Gia Lai,Cross region,SPB,815,8.74,8.0,31.23,14.5,62.38
2026-07-10,Hồ Chí Minh,Gia Lai,Cross region,SPE,1733,5.87,9.04,31.51,12.73,58.9
2026-07-10,Hồ Chí Minh,Hà Nội,Cross metro,SPB,2830,8.53,8.93,77.04,15.04,109.67
2026-07-10,Hồ Chí Minh,Hà Nội,Cross metro,SPE,2451,4.22,7.38,57.67,13.57,82.62
2026-07-10,Hồ Chí Minh,Hải Phòng,Cross region,SPB,743,9.05,8.29,59.38,19.62,96.44
2026-07-10,Hồ Chí Minh,Hải Phòng,Cross region,SPE,2060,5.82,9.64,60.27,18.28,93.56
2026-07-10,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPB,10421,8.76,7.34,12.32,9.66,32.59
2026-07-10,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPE,3526,4.17,8.5,15.36,11.22,39.43
2026-07-10,Hồ Chí Minh,Khánh Hòa,Cross region,SPB,992,8.23,8.02,25.25,24.2,65.6
2026-07-10,Hồ Chí Minh,Khánh Hòa,Cross region,SPE,1369,5.26,9.44,25.87,16.42,56.69
2026-07-10,Hồ Chí Minh,Lâm Đồng,Cross region,SPB,1804,7.66,8.05,20.23,16.89,52.92
2026-07-10,Hồ Chí Minh,Lâm Đồng,Cross region,SPE,3286,5.88,9.25,18.91,16.09,50.04
2026-07-10,Hồ Chí Minh,Ninh Bình,Cross region,SPB,605,10.6,8.92,51.73,15.81,87.06
2026-07-10,Hồ Chí Minh,Ninh Bình,Cross region,SPE,1577,5.95,9.78,52.52,14.23,81.95
2026-07-10,Hồ Chí Minh,Tây Ninh,Intra region,SPB,1823,7.46,7.35,11.52,17.88,44.29
2026-07-10,Hồ Chí Minh,Tây Ninh,Intra region,SPE,3473,5.89,9.03,10.86,15.81,41.37
2026-07-10,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,1185,6.24,7.46,13.6,14.78,42.41
2026-07-10,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,2754,5.57,9.2,14.24,16.89,45.81
2026-07-10,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,1207,8.5,8.61,34.5,15.62,67.12
2026-07-10,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPE,887,4.53,7.54,35.42,13.56,61.08
2026-07-10,Hồ Chí Minh,Đắk Lắk,Cross region,SPB,836,9.63,7.37,26.19,15.0,58.5
2026-07-10,Hồ Chí Minh,Đắk Lắk,Cross region,SPE,1687,5.86,9.2,27.1,15.25,57.2
2026-07-10,Hồ Chí Minh,Đồng Nai,Intra region,SPB,2977,7.47,7.9,14.97,15.42,45.85
2026-07-10,Hồ Chí Minh,Đồng Nai,Intra region,SPE,5334,5.69,9.12,14.77,14.19,43.68
2026-07-10,Hồ Chí Minh,Đồng Tháp,Intra region,SPB,1267,6.52,7.89,13.41,17.12,44.86
2026-07-10,Hồ Chí Minh,Đồng Tháp,Intra region,SPE,2642,5.51,8.79,13.0,17.0,44.41
2026-07-10,Đà Nẵng,Hà Nội,Cross metro *,SPB,146,8.98,4.71,60.01,15.44,88.95
2026-07-10,Đà Nẵng,Hà Nội,Cross metro *,SPE,47,0.64,7.33,41.61,15.27,66.49
2026-07-10,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,128,5.53,6.71,36.67,13.13,61.97
2026-07-10,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,79,1.44,8.55,36.95,13.22,60.32
2026-07-09,,,,SPB,8,3.74,10.83,35.75,27.34,76.27
2026-07-09,,,,SPE,28,3.65,8.92,39.62,14.84,67.42
2026-07-09,Bắc Ninh,Hà Nội,Intra region,SPB,798,7.47,7.38,43.5,16.87,75.22
2026-07-09,Bắc Ninh,Hà Nội,Intra region,SPE,1516,9.36,11.47,16.83,12.53,51.53
2026-07-09,Hà Nội,An Giang,Cross region,SPB,345,3.53,11.56,57.77,20.78,93.91
2026-07-09,Hà Nội,An Giang,Cross region,SPE,2219,5.63,11.8,58.78,18.85,95.47
2026-07-09,Hà Nội,Bắc Ninh,Intra region,SPB,715,4.81,12.06,19.46,20.42,56.99
2026-07-09,Hà Nội,Bắc Ninh,Intra region,SPE,3584,5.66,11.61,15.35,17.27,50.41
2026-07-09,Hà Nội,Cần Thơ,Cross region,SPB,252,4.97,11.77,51.93,20.16,89.34
2026-07-09,Hà Nội,Cần Thơ,Cross region,SPE,2160,5.48,12.0,54.06,17.91,89.24
2026-07-09,Hà Nội,Gia Lai,Cross region,SPB,280,4.07,12.51,44.45,13.37,74.83
2026-07-09,Hà Nội,Gia Lai,Cross region,SPE,1782,5.16,10.71,52.88,11.31,79.85
2026-07-09,Hà Nội,Hà Nội,Intra city,SPB,3490,4.88,13.02,39.12,13.8,64.09
2026-07-09,Hà Nội,Hà Nội,Intra city,SPE,1798,4.68,11.47,17.27,13.74,47.23
2026-07-09,Hà Nội,Hưng Yên,Intra region,SPB,636,4.77,12.91,28.18,16.79,62.62
2026-07-09,Hà Nội,Hưng Yên,Intra region,SPE,3261,5.23,12.07,26.38,16.22,60.04
2026-07-09,Hà Nội,Hải Phòng,Intra region,SPB,934,5.04,13.23,26.38,20.84,65.67
2026-07-09,Hà Nội,Hải Phòng,Intra region,SPE,4557,5.65,11.92,22.46,17.04,57.59
2026-07-09,Hà Nội,Hồ Chí Minh,Cross metro,SPB,2107,4.77,12.92,50.11,16.05,84.51
2026-07-09,Hà Nội,Hồ Chí Minh,Cross metro,SPE,4277,5.32,10.01,52.8,11.87,80.08
2026-07-09,Hà Nội,Lào Cai,Intra region,SPB,250,3.95,13.34,19.98,17.04,54.67
2026-07-09,Hà Nội,Lào Cai,Intra region,SPE,1509,5.15,11.72,21.44,19.15,58.12
2026-07-09,Hà Nội,Lâm Đồng,Cross region,SPB,458,3.49,12.25,54.91,17.27,88.29
2026-07-09,Hà Nội,Lâm Đồng,Cross region,SPE,2658,5.32,11.38,62.5,18.01,96.6
2026-07-09,Hà Nội,Nghệ An,Cross region,SPB,418,4.33,11.72,31.62,21.93,69.33
2026-07-09,Hà Nội,Nghệ An,Cross region,SPE,2431,5.15,11.81,32.64,25.16,75.1
2026-07-09,Hà Nội,Ninh Bình,Intra region,SPB,746,4.13,12.37,29.19,13.02,58.5
2026-07-09,Hà Nội,Ninh Bình,Intra region,SPE,3802,5.37,11.95,28.08,11.99,57.28
2026-07-09,Hà Nội,Phú Thọ,Intra region,SPB,597,4.49,12.44,18.65,14.95,51.05
2026-07-09,Hà Nội,Phú Thọ,Intra region,SPE,3973,5.61,12.05,19.04,13.43,50.98
2026-07-09,Hà Nội,Quảng Ninh,Intra region,SPB,432,4.19,11.98,33.26,15.52,65.64
2026-07-09,Hà Nội,Quảng Ninh,Intra region,SPE,1993,5.43,11.69,25.56,14.72,57.97
2026-07-09,Hà Nội,Thanh Hóa,Intra region,SPB,751,4.83,12.49,22.98,19.21,59.64
2026-07-09,Hà Nội,Thanh Hóa,Intra region,SPE,3686,5.13,11.54,24.19,20.14,61.69
2026-07-09,Hà Nội,Tây Ninh,Cross region,SPB,304,4.71,11.65,49.23,21.44,87.31
2026-07-09,Hà Nội,Tây Ninh,Cross region,SPE,2063,6.06,11.01,47.79,21.2,86.72
2026-07-09,Hà Nội,Đà Nẵng,Cross metro *,SPB,531,5.28,12.35,32.78,20.4,71.02
2026-07-09,Hà Nội,Đà Nẵng,Cross metro *,SPE,1039,5.01,9.77,33.26,16.02,65.06
2026-07-09,Hà Nội,Đắk Lắk,Cross region,SPB,275,3.59,11.05,46.4,13.16,73.96
2026-07-09,Hà Nội,Đắk Lắk,Cross region,SPE,1707,5.28,11.82,55.47,14.08,86.16
2026-07-09,Hà Nội,Đồng Nai,Cross region,SPB,492,4.26,12.77,52.82,17.78,87.81
